,text
43,"じゅんのお母さんだよって言っといて じゅんのママだよ 個人でカスタムマッチできるゲームって PUBGかNARAかぐらいしかないけど なんでカットカップ開催するんですか? 決めてない別に全然 ノリで言ってノリで開催しようかな 別にいいじゃんYouTubeで メンバーシップみたいなの導入することは 未来英語ないかな なんかもうTwitchでやってるからよくない? どうせ変わんねーよ 変わらん変わらん 俺2ヶ月寂しくしたけど お前全然配信しないし突然始めるからやめたんだぞ 俺めちゃくちゃ配信してない? 突然配信するのはそうだろ なんか周りの配信者が 頭おかしいんだって 今日はこれちゃんと時間通りに始めてさ バカなんじゃねーの? オナニーみたいなもんだろ突然やりたくないんだろ 絶対そうだよな 意味があると思ったやつだけ サブスクしておけ 意味がないやつに無理矢理サブスクさせるのは 申し訳ないわ 適当でいいわよ ずーっとやってきたな13年間 意味ないけどサブスクして ね? バカであれよいい加減 いつまでお前賢くってんだバカどもが バカであれ それでいいんだよ理由は 理由は でいいの バカなんだから それでいいだろ だけでいい コマーシャル邪魔だから 俺もそろそろ 俺にサブスクしようかな 未だにやり方がわからん 携帯からじゃできねえんだろうな お前はツイッチのサブスクも 最初見れば英語しないって言ったのマジで覚えてる 俺が? 俺結婚のタイミングでするって言ってたけどな 投げ線生涯1日1回して ツイッチでサブスクだけしようかな 言ってなかったっけ俺 5,6年前かそっちで削る ツイッチは最近始めたからわかんない 俺自分にサブスクしてる? なんでわかるの メッセージ入れてみていい? なんか俺 俺だけレインボーカーゴ持ってる なにこれ えなにこれ 15ヶ月分のサブスクライバーですってなってたよ なにこれ 俺なんか15ヶ月分のサブスクライバー 持ってる なんで? ギフト? ギフト ほら なんならストリーマーバッジも持ってる 俺持ってたんだ 配信者は配信始めた時から サブスクしてる判定だった そうだ俺配信始めた時だもん 15ヶ月前 1年3ヶ月だもんね 俺だから1号だ俺が そういうこと そういうことか んー ペックスのランクまかった時 嬉しくてサブスク登録したけど 翌月解除するの忘れて 口座から金引かれてたみたいに クソムカついた それを俺に憎しみが取ってくるの お前が解除してないんだけど なんで俺がさ憎しみを買わなきゃいけないの ふざけんなよ おめえが"
433,美容クリニック店開けたりすんだよ やばくない今日美容クリニック休みだけど 私が行くから開けてくれるらしい 別に何の何のあれもないんだよ 例えば俺だったらさ youtuberだったりするから 特別に開けますよとかあるじゃん 違うんだよ 個人経営の美容クリニックだけど 開けてもらってレーザーとか打ってきてるのね ほんとすごいだから俺も相談するの ねひげの脱毛させてよ ほんとほんと身内みてぇに ほんと見してあげてほんと綺麗だから それに仕組み合いの そこまで気持ちしてるとキモい いやでもちょっと気持ちわかる 美しくありたいみたいのってさ 女の子みんな持ってない で俺肌が汚かったら 別に肌汚くても 周りそんなに気にしないと思う だからいいよ 別に気にしなくていいよ もうあなたは別に十分素敵だよって言ってあげるけど それはそれでいいと思うけど 綺麗な人がなんかそれを維持するっていうのも なんか美しいことだなと思って 俺それはマジで応援してる いいよ全然いいよ なんかさ針入れてさ 突っ張っちゃってさ ピッチピチになってさ ヒアルロン酸とか入れ始めたら それはやめなって言ってあげるけど 別に良くない 何もせずにさ お手入れだけしてるっていうのは 別に俺はありかな 年相応にね あの取ってってほしいけど あれは俺気持ち悪いから 今のところお前の奥さんの情報まとめると 友達が一人もいない 無駄に肌が綺麗なカエル面の女だぞ 正解 友達一人もいない 肌世界一綺麗カエルの女 正解 マジでそれ そんなに綺麗なのに 誰にも見せることが無駄じゃん ニキビ面でもうクレーターだらけで もう変わんないんだよ 誰一人会わないから 外出る時ね あのイスラムの方みたいな こんなもう目だけしか出さずに 行くからそれを見せる 披露する場がない 俺は肌が綺麗だろうが汚かろうが 俺肌綺麗な人好きだけど 別に飯がうまい子供が大事だから うちのお母さんも美容とかめっちゃ詳しかったよ やっぱ病院で働いてたから 美容系の先生とかの仲良かったから なんかいろんな化粧品とかを持ってたな お母さんのお肌も綺麗だったしね 若々しかった 若い頃のお母さんとピッチピチだったの 写真でしか見たことないけど 目なんか充血します 今日ね5時起きだったんだよね 新潟から佐渡に5時に渡ってきたんだよ 一番最初の船で渡ってきて 6時からついて 着くや否や撮影開始してだから ヒカルが最近始めた企画は ブレイキングダウンと霊魔の虎の 悪いところを合わせた感じで 思わなかったどういう企画
451,いやヒロウオカ なんだろヒロウオカ漂うどんぐり 塩は 野生なんかねえ森の匂いがしない デーブ大久保を褒めてる選手って なんか俺耐性しないイメージが あってさ ヒロウオカ2割コンボで30本打てる まずデーブ大久保が30本打ってない セーブファンとかに聞くとデーブ のダシャ育成はガチだぞって言 うんだけど 俺デーブの現役時代知ってるから なんで腹は継続なんですか 腹以上の監督がいないから巨人 巨人めちゃくちゃうまいショート 握り あー誰だっけ 名前どう忘れちゃった なんか小粒のショートいっぱい取 ってんだよね 中山打てなすぎるわ 小粒のショートいっぱいいるんだよ 本当に 身長176センチ体重72キロぐらい の ショートなんてそんな簡単に決まん ねえよな 半身に中野を強奪されなかったら な 意地が悪いよな 強打も取られたし 元太も俺が目つけてたのも 坂本依存しきってんの月が回って きて本当だよな 吉川翔馬鹿おめ吉川翔とダメだ 絶対すぐイケやする セカンドでいいんだよ吉川は ショートやっぱショートで育てなきゃ 今年は頑張ったな 岡田は来年中野をセカンド発言 してる じゃあショート誰が守るんだろう 中野がセカンドに行ったらショート 誰が守る 伊藤原いいね賛成 伊藤原ショートにしよう そしたら俺半身ファンになるな 今年の伊藤原の成績見るか 藤並強製とも うーんわからないやってみなきゃ わからない 線画もいくのかな線画って 取った 今年か ifeするんだ 難しい問題ですね いやどんでん年取ったねー そりゃもうあれよそりゃもうあれ よって顔してんな いやでもこれぐらいの時期の野球 が一番面白かった 岡田落合原辰典 2000年前半 この藤並の顔良くない 今年はやりまえ 今年はやりますよ感すげー出てる よねこの藤並 なんか青焼がこんなにピッチャー 止まらなかったな俺 ここ2年の 来年里出るマジ大爆発すると思う 予約な 里出る大爆発予約 俺 阪神の選手じゃない人がいます ね なんかでも大田もさ ちょっとまたエゴシとは違うけど さ 大田も道歯向いて化けたからもしか したら伸び伸びやらせたら 阪神も言ってさ プレッシャーやばいでしょ 頑張ってほしいなあエゴシ ちなみにエゴシの通算ヒットの 数74本らしい そりゃクビになるわ 500本ぐらい売ってるかなと思 ったら70本しか売ってないし レーバーになってからまだヒット 打ってない そうなのエゴシ レーバーになってからまだエゴシ のヒット見れてないの阪神マン は 腹口よう復活したなあ
494,市場に2千円 2千バカにすんじゃねえ ネギ市で一番いいタンのあれが食える弁当が なあなあにしようとするな 許されようとするな 金額で言ってるんじゃなくて ちゃんと意図があるお金だから 言うダメ 巨人だったったよ 200万ドテレビとか買ったんだろうが でっけえテレビとか これがいいなーつって 巨人悪くねえかもしんねえ テレビ買ってあげたら面白い 勇気言えるの これでラウンジ行きなあつった 一番あついどういう顔してもらったの おはいみたいな感じ 明らかに毎回毎回何回かに分けて いっぱいもらってたの 200万ボンって渡されても困んない これどうすればいいですかってなるよな 毎回10万円ずつお小遣いもらってたってこと 一括だったら困るよな 母親にあげたんちゃうか 超市場いいやつだし うんあのあんまり好感度 上げたくなかったから 言いたくないけど 市場ジャイアンスからもらった金で 車椅子買ってあげてたよ ちなみにね 6台一個30万だから 7台買った自分10万自腹出して 巨人が直接寄付すれば やっぱ大人ミスなんだね お前が寄付しないか たまたま寄付してお前これが 全教えたんだろうね 善悪は大人が教えてあげないといけないから こうやって全するんだよって にさっきの金額半身25万でしょ まだ高級のラウンジ1回分 だからおそらく飲み行ったんだろうな あいつらはな 巨人は車椅子買ってあげて パンシーおそらくキャバクラ クラブそのあたり連れて行ったんだろうね 俺値段で全部分かるから おかしいじゃん 分かっちゃうんだもん 俺もうすっけすけよ 現金500万これ 多分ねあの広域と一緒に寄付してるわ あのパソコン寄付してる ほらほら寄付された 巨人に対して500万 しかもあれだ俺の誕生日前日だから 悪い奴だよね多分これは 俺の誕生日前日にジャイアントの悪いこと 絶対しないから これ車椅子買ったんだよ 半身は60万でしょ 横浜は60万でしょ 軽自動車とか買ったんじゃない 60万で60万でやっぱ前は なかなか大きい前は進めない 南進は多分あの銀座かなんかのね ホステスと飯でも行ったでしょ 分かったじゃあみんな許す ジャイアンツも横浜も半身も広島も みんな許した その4球団許しました俺は もうこれなかったことにしよう 一番活躍したの活躍してない 俺の野球つく2で活躍した 一番一生18歳勇気と市場が活躍したのは 俺のゲームの中だけだよ 西口の完全試合を阻止しただけ ちなみに一番は2年前に大場所と 7勝14敗って結構頑張ってんの 見て市場の成績 あのさ強靭にいたさぁ
9,久々だわ この3ヶ月でどれくらい稼いだのか みんなの方が詳しいから教えてくれ逆に なんか自分の給与明細すら見てねえし 講座すら見てねえわ ねえ気づかれしたんだろうな 1ヶ月ぐらいかけて じっくりと体調を回復していく ねえロレッツ回んねえんだ この髪型なんだ えこれが から流行るけど これから流行るけど 俺 じわらかな坊一緒に居たくせに よくやるのバカ それなんか 家で揉め事があんだよ 裏の揉め事がよ 俺帰りの車の中でさ ブチ切れて帰ってきたもん 1年後に言うわ 揉め事があんだ 外出ねえと思った俺も 見えてるものとなんか 実際は違うんだな 最近寝てるはず 俺は年収300万だぞ いいじゃねえかよ サラリーマンなんてそんなもんだろ お前が金の話してると いつも露骨で聞いてるから 言ってすぎてマジで面白いから これからも金の話してくれ じゃあお前からなんか 金の話振ってくれ 金リーダーだお前が お金リーダー お前サービスとか 最近あれかコメントし始めたのか 3ヶ月くらいお前どこ行ってたんだ 目薬させよう あー これあんま良くない ロート おー 弱め なんですよね フォロー日ってどこで見んの 俺がツイッチャー始めた日くらいじゃない 2020年6月24日 俺なんでツイッチャー始めたの いつツイッチャー始めた 何きっかけでツイッチャー始めた俺 ぬるーっと始めたよね なんかニコ生やってて急に始めたのか ニコ生がゴミすぎたから うーん 確かにそうだな ゲームの画質 一印かかったよね ウォッチパワーとかなんか 剣士とかさ 確かに まあツイッチだわな ニコ生かツイッチかと言われたら コメ日も悪くねーし あー一時期ユーチューブのバグがひどかったか っていうのもあるだろうね そう考えるとツイッチマジで 安定性半端なくない 今日まむすめの続きありますか 気が向いたら 安定感あるね ツイッチって ユーチューブってさ 何かしらの なんか不具合みたいなの起きてるけど ツイッチってあんまなくない たまーにユーチューブが たまーにサーバー落ちるくらい かな 最近調子良かったんだ すぐバンされるみたいな 呪いもあるのね ユーチューブの銅設が直ったのと同時に リップル東京が爆発した 俺めちゃくちゃ口硬いじゃん 俺だけに教えてほしい 実際どうなんだみたいなところ 俺マジでユーチューブ 知りたいんだ 知的好奇心が半端なくてさ おかしいじゃん バーチャルユーチューバーとリップルだけ なんで変動してんだ 答え教えてくれよ 誰にも言わねーから 教えてくれ 何が起きてるんだ 巨悪が動いてるのか
460,wbc アンチなんだけどさぁいざ wbc 始まると見ちゃうんだけど リーフは今年見るんだけど絶対監督クリアもだから クリア窓大谷見て なんちゃうあるさでヘッドコーチなんちゃねなんちゃう あのねあの大谷障害がねなんちゃう聞いてなんちゃうなんちゃう出てくるよねー ヘッドコーチなんちゃうんじゃなかったら見ないよ ごめんどうやって見るの 何でアンチやいやマンチって言い方おかしいを怪我して欲しくないんだ選手に 何よりもつらい 若者が若い応援で村上とかアキレスケに来たら ほんとしもうしばらく配信できない落ち込んで つらい せめて35日欲しい怪我するな つらい マーク選ばれるでしょ絶対選ばれる 100パイ選ばれる 経験値があるじゃん なんかさ年報が高いから個性か知らないけどさマークンってめちゃくちゃ箇所評価なんじゃない ん いらないなチャジャンスちょうだいよ もう誰が163人食うんだじゃあ いらないんだねじゃあもらうからね思う9だよ じゃあマークもらいますじゃあ いらないって言ったんで 記憶だろうが10億だ俺が払ってるわけじゃないからジャイアンズがもらえますじゃ やった文句じゃねーぞ絶対いらねえいらないんだよね じゃあもうじゃあ来年優勝です今日 俺が払う俺が10億払ってなったらザゲンじゃねーもんだろってけど読み売りが払うんで 誰が163人食うの 無理だろ 騎士やばすぎ あなんか騎士とマークンがさ楽天ってなんか感慨深いで 2008年この2人が最新人を争ったんだぞ なんか 胸がポカポカする いやジャイアンツのユニフォーム似合うと思うんだよなぁ 普通にエースだけどね楽天だった全然 ん まあ期待の裏返しなのか20章してくれるみたいな こいつと比べたらちょっとまたさすがに落ちちゃうけど 今いたつやどもさ たまに投げてるたま 絶好調の時に今いたつや俺誰ビッシュセファットファリーで言うだと思っちゃう なんで勝てねーのこいつ コントロール ん 毎年フォームが変わるってことはなんかあれなのか パチッとハマる 騎士の投げ方に似てる時もあったよね たまに藤並みのもの真似するんだよねなんかいきなりね 待ってるぞ巨人で 巨人で待ってるぞ ジャイアンズにで待つ 俺がグローブ買ってあげるから持ちジャイアンス来たら 雨じゃ行くか 平野はメジャーで発生部だけなので2日目23221セブ ちょっと平野に250セーブさせてあげておりっくさん 功労者でしょ弱い時代からずっと
161,模様されてるじゃん まあ多いですね 年に一回ぐらいでいいかな こないだ三日連続のやつ 俺ずっと見てましたよ 釈迦さんとやってたやつ 世界大会か うん それ出たしね そうですよね しばらくいいって感じですよね 他のゲームの大会とか出ては なんか 開いてよ 開いて 大会 大会か でも ポケモンの大会とかなんか いやでもむずくないポケモンの大会って むずいっすね しかもさ実力があんまり出ずに 視聴者もある程度なんか出れるみたいな あー出れるやつ そういうのが俺はいいな ぷよぷよ大会やったら開きたいな おめえが勝つじゃねえかそれ 俺が優勝できる 俺より上手い人だけ 俺より上手い人はもう参加させんっていう なんかいい 大会にいいかな ないすかね 思い浮かばないんだよね 思い浮かばないな 考えてる うーん だから俺は ねじき一発勝負 はい ぶっちゃけクリアできねえじゃんなかなか 一発じゃ無理だと思う 開こうと思ってたんだよ モコが今自分の配信でやってるから それをクリアしてもらって からの方が綺麗かなと思って あーいやまあ全然そんな 大会 やってほしいですけどね あてか あれやろうぜ あれなんすか あなんだっけ あの前さやったさ これもう3年間置いてるじゃん 3年間置いてるやつ あのポケモン金銀 あ金銀か 俺前やったのなんだっけおめえとニコ生で あれは初代 でしょ 初代ポケモン いや全然そんなことないよ5年くらい前だよ そうだまだうんこちゃんがレジでやった時や でしょ俺も2つ家変わってるもん そうっすよね でパソコン2台あるから 別室だから こういうのパソコン用意してお前の 画面 俺の画面 えーやりたいっす って言ってさ もう4年くらい経ってるよな 4年くらい そうやろう家を消してやろうみたいな そうですね 俺も その4年なんかうんこちゃんと ほんまにやろうってなった日 のなんか通話 覚えてるんすけど 3つ前の家でしたね そうだあれさ おい僕もやろうってなったんだよね そうそうそう 配信外で話して煮詰めて やらなかったよね やめようつって やめようやっぱやめようつってやめたんだよな なんでだっけ ひよってたよな ひよってそうなんすかね 今だったら全然できるけど ひよってたじゃん 初代のやつが ちょっと上手くいったから やりづらかったんだよな でもみんなもう忘れてるじゃん もうさすがに 忘れてはないでしょうけど 知らない人も多いと思う 知らない人多いでしょ いい頃合いだな あと俺単純に ポケモン金銀やりたくてさ あー金銀 ポケモン金銀やる口実が欲しいんだよね あーなるほど
383,はははははははははははははははははははははははははははははははははははははははははははははははははははははははははははははははははははははははははは� あのなぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁ� 搾取する代わりにもあればいいと思って みんなの税金で暮らしていきます今度から どう?それ お前ら俺のためにいっぱい税金を納めろよ今度から えぬこくと 奪う側に回ったんだよ 超アークやりてぇ早く 奪う側に回ったで思い出した 俺奪う側に回ってるよな ねぇ回ってるねぇ おいで 奪う側に パパ奪う側に回ったんだよ おいで 奪う側に回ったパパ あー奪う側に回ったから来てくれた ねぇよかったな 奪う側に回ってな あいつらの税金でお前も暮らせるんだぞ あー肩痛 なんかなんでパソコン壊れちゃったんだろうね 付けっぱなしって良くないのかな クソ可愛い ねぇ ねぇ幸せがここにある今俺の目の前に ねぇ 幸せがここにある ねぇ 可愛い 付けっぱなしが良くないんだ なんかでもさそんなに俺壊れた経験ないんだけどね うわオーバーロード見よっかもやりてんだよな オーバーロードってさマジでめちゃくちゃおもろいって言うじゃんみんな ほんでめちゃくちゃおもろいって言ってて なおかつ大石さんが主題歌歌ってるのに 俺1個1話の1期の1話も見たことないのね いつもそれで申し訳ない顔してるのね まだ俺見てないんですけど 見よっかな そろそろ オーバーロード見よっかしようかな 寝かしてんだよな シーズン1から いや今は無理もうアークやりたくてたまらん 奪う側にも この前さアークしてたらさ 首がさずーっとこうやってたんだよな ずーっとこうやってたの 俺アークやってる時俺自身が恐竜になってんだよなこうやって パケケファロサウルスみたいな体勢でこうやってんの そしたらさ首がさギンギンに張っちゃって ちょっと動いたらビーってなっちゃって で動けなくなっちゃったから 今日はマジでリラックスしてやる マジでやばかった こうやって前かがみザウルスで くしくもこの恐竜が カッポする時のステレスだろこうやって ちゃんとこうやって リラックスしてやることを心がけるわ カトザウルスになってた いい椅子買え あのね一番キモい配信者教えてあげようか 人気もね面白くもねくせに あのなんだっけなんとかキングみたいな あの椅子座ってるやつ 今すぐもうやめたほうがいいぞ配信
349,白線の外側出れない人なので 皆さんにご報告があります みたいなことにはならないと思う 妻と競技した結果 お母さん 人が死ぬのってさ 順番があるじゃん お母さんお父さんが死んで 息子娘が死んでっていうのがどんどん そういう順番で死んでいかないと 国って滅びちゃうから 人類って滅びちゃうから 別にそれはある種仕方のないことだと思って 処理できたんだよ俺は でも子供先に死なれるのは あってはならないことだと思う お母さんのお母さんが生きてたから 生きてるのでまだ それ見るのが何よりも辛かった だって娘死んでるんだよ それしんどいよ でも認知症がちょっと 進んでたから逆に良かったなと思った ちゃんと理解はできてない 会ってくれと思ったからさ いつになるか分からないけど絶対に言うよ お前はそういうこと言わねえよ 言わねえよ いやちょっと 子供下ろしちゃってさ どういう時に言うの 逆に なんもなくない 自分から言ってる あんまり知らないんだけど 言わねえよな あと周りも心配されるじゃん ものすごい 中立しちゃったよとかさ なかなか言えねえよ 大口夫妻が 流断しちゃったとか すさまじく悲しくない だから妊娠しましたって言うと ちょっと しっかりとした刑事的な報告をしなきゃいけなくなっちゃうし 生まれなかったら生まれてなくないって みんなも気になるだろうから 俺生まれてから言うわまず みんなに 妊娠してる時は言わない 実は生まれましたって言うわ じゃないと きいもみそ 怖いから できれば 本音を言うと 1歳で喋り始めたから言いたいな おいジュンの子供まだ喋ってねえぞ みたいなこと すげえ言われんの 3歳4歳まで喋らない子っているじゃん 周りにポコポコ 緑さんのお子さんが喋らなかったのね それでめちゃくちゃ いじられたの それを俺なんか あーなんかこれ自分の子供だったら ワンチャン言われんなと思って 本当は1歳ぐらいまで ちょっと隠してたい だけど生まれたら言う 鼻水止まんなくなってきた ヨイコ浜口は実は流産していました 動画を出して炎上してた 何が炎上すんの なんで 報告すんじゃねえよみたいな 社会的に 話題になってしまったみたいな まあその報告も いやでも気持ち悪いというか ただの あの にんしんされたっていう ニュースを出したから 生まれてないとおかしくなっちゃうじゃん 俺会ったこともないし 喋ったこともないし 共通の知人もいないから 本当に憶測だけど あの2人ってめっちゃ優しそうじゃない 2人ともなんか明るい家庭だから なんか ねえ
262,でもある程度の、俺が、何て言うんだろう。 端折れる。 じゃあ、もちろんさ、 ボスの攻略とかは絶対見ちゃダメなんだけど、 ヒントはくれよ。 道中の。 いや、もう死んでもいい。 最悪そこで。 だって俺、 フロムのゲームは一気にやらなきゃおかしくなるもん。 いろんなゲームのRTAやってるやつが 41時間でクリアしてた。 無理だ。 半分もクリアできねえじゃん、俺。 半分も無理だ。 41時間って何? 休憩込みでの41時間? それともプレイ時間41時間? やばすぎだろ。 明日から日曜日の24時までか。 遠すぎるだろ。 やばすぎ。 クリア報告者にチート疑惑出てくる。 そんななの? 24時間起きてんのは嫌じゃん。 72時間くらいだったら、 起きてるだけだったら余裕。 ただ、実況しながらだと、 俺、他の実況者と比べて多分口数多いから、 実況しながらだとちょっと苦しくなってくる。 72時間起きてるなんて全然余裕だよ。 てか、みんなに言ってねえだけで、 そんなのザラにある。 俺、ビップマリオンの時とか、 もう100時間くらい起きてたもん、多分。 1鉄して、ビップマリオンほぼ2鉄でして、 その後、イベルトも案件して、 帰ってきてビップマリオンしてたもん。 この前のカトマスの時も、 前日ほとんど寝てない状態で、 バキバキになって野球行って、 その帰り…じゃ、寝じきやって、 寝ずにカトマス始めて、 72時間やったんだよ。 ただ起きてるだけだったらできるの。 マジで。 加藤純一として実況できるかって言われたら、 できなくなるから寝るの。 元気に実況できるのは、 多分48時間くらいじゃない? 無理やり寝る。 マジで。 え? XQCが3日連続で15時間プレイしてて、 え? いけるやん。 ボスボスいけるやん。 いける…やん? 最初のエリアだけでボス30匹いる。 最終ボスやん。 楽しみ。 何それ。 やりたい俺も。 なんでズルしてんのみんな。 フラゲしてるんでしょ。 OKちょっとみんな、 俺明日早めから配信するから、 ちょっといろいろ俺も下準備するわ。 ちょっとみんな明日から仕事休んでね。 な。 ちょっと明日から、 ちょっと仕事休んでね。 さよなら。
143,ちょっと話し合わない?しばらく なんじゃ IT速報 はちまきこ うんこちゃんの2チャンネル 俺は答え出さないから どんどん話し合おう 話し合おう 奇跡すぎるだろ 俺と なんか会ってたやつが 誰もコロナなってなくて なんで俺 俺と濃厚接触したやつ 全員コロナじゃなくて、俺コロナじゃないって言ってて 陰性症でもらってきて 他のやつらみんななってるのに なんで俺コロナなの そっちの方が確率低いだろうが でも分かんないけどね 俺自身も分からない ほら見て 怪しくねこの顔 結婚式場 結婚式場じゃないんだよな 厳密に言うと 結婚式場作っちゃったんだよね だから金かかっちゃったんだよね どうしようみんな 俺作っちゃったんだよね結婚式場 なんもないところにというか 立てたわけじゃないよ なんでなんで 立てたわけじゃない 内装とかは全部 自分であれしちゃったんだよな 結婚式場でやるわけじゃないんだ だからその 大道具のさ 人件費がめっちゃかかっちゃってた それなんだよな これ見て酒飲むとゲロ吐きそうになる 吐けよ 今日は スルメ見ててうまそうだろ そこまでしてやらないと嫌じゃない でも別に まあしゃあなくない 俺悪いわけじゃないし おいなんでこいつ 近づいてくんだ気持ち悪いな 来んじゃねえ パンツにロゴ書いてあるけど 大丈夫ですか なんていうパンツ履いてるこれ アウト 分かんねえ なんていうパンツ履いてるか分かんないんだよな 愛用だから アウトドア おいやべえバレる やべえ 証拠であげられる ヒントが出揃ってきたね やべえどんどん出揃ってきてる アウトドア有名 ごめん俺アウトドア分かんない 下着のメーカー 下着メーカーなの どうせ たださ良かれと思って履いてただけあるのさ訴えられたら なんでお前見てないやつがこんな履いてんだみたいな 一生やめろ白目のもんなんじゃねえ 人を恨むな 人を恨んじゃいけないよ 人を恨むな 今かつてない 顔してたぞなんだこれ お水飲むときこんな顔して飲むんだ いるよねペットボトルの飲み方キモいやつ 僕がそれです ずっとチンチン触ってるわけじゃない あの はまちゃんのMCみたいな感じで 前で手を組んでるだけ MCとしての才能があるだけ ガリガリ棒で気持ち悪いか じゃあこっちにしとくか 俺が前いじめしたやつに似てるからやめてくれ悲しくなるんだ 今じゃお前がいじめられるぐらいに回って あれだな 因果応報だな 流れ着いたんだろ ここに いじめられっ子になって よかったね 仲間がいて ちなみにディフェンスフォルムもあったんだ 筋肉ムキムキのやつ
386,そういう需要も出てきました おすすめのヘアバンドなんてありません セブンイレブンで買ってください セブンイレブンで手拭き買ってください カレー嗅ぐのが暑い カレー嗅ぐ時に油の匂いはするけど あんまり臭くはない 臭くなさそうだね 臭くないことはないけど 女とかにも 奥さんとかにも別になんかほんま 臭い全然臭くないって言われる うんグッズ 加藤のヘアバンドグッズがするわ ちなみにみんなまたラグがえぐいから こーらーなにしとん!ダメ! リロードして 奥さんのパンツ見せてください あ持ってこようか後で あ、それはあのコミゲンでやります 嫁のパンツ売る配信は ブルセラ配信 言えないのかなぁ なんかでもすごく多分ねぇ柔軟剤の 俺さぁ 洋服に関してだけはめっちゃ綺麗すぎなのね あの 潔癖ぐらい洋服って綺麗すぎなの お気に入りのTシャツは 毎回クリーニング出すのね ほんで柔軟剤を めっちゃちゃんと 指定の柔軟剤をずっと使ってんの 服超いい匂いするって言われるのね この前まっちゃんがうちに泊まって 次の日なんか公式があるとか言ったから 洋服洗ってあげるよって言って 洋服洗って乾燥機かけて行ったら 鬼がその匂いで 昨日加藤さんと泊まりました? って言ったらしいよ 鬼が俺のことを 普通に性的な目で見てるか 服からいい匂いがするか どっちかだと思う 何の柔軟剤か分かんないけど 匂いで分かったらしいよ 自分の匂いで分かんないじゃん自分でも ケーリンのやつ分かんないけど 何の番組か分かんないけど 匂いで分かったらしい 服はいい匂いする お風呂もそんな嫌いじゃないから 出かける前は必ずお風呂入るから 毎日お風呂入ってたら臭くならなくない? なる? 柔軟剤は後で教えるわ 今行くのがめんどくさい いい匂いだよすっごい 抹茶に服は貸せない あいつ変な匂いするから 独特の匂いするから カビの匂いするから 抹茶ってカビの匂いするのね 服貸すとカビの匂いがするから あげるよ わきがじゃないカビ イーサンと同じ それは冗談だけど 昔あいつさ 部屋汚かったから 洋服とか靴とか全部カビの匂いがして 本当に嫌だった 最近はでもカビの匂いしないわ お風呂入るようになったんじゃない? 毎回捨ててた この服どこで買ったの? 知らない ユニクロじゃね? 最近なんか 絶対うんちんぐハイだ うんこする前 マジで終わってるわ なになになに なんで猫ってさ うんこする前に暴れるの うんこしに行った うんちんぐハイがえぐい マジで ならない あ 動かして超動かすんだ 嘘だろ絶対 うんちんぐハイ あ
233,また明日もかけよう 明日もかけような いつか絶対ちょっとやるわ やったりとんでもないくらいのポイント やらないもんだって それかけってしょうがないじゃん お前そんなんで言ったらお前バチンコで負けて金返せって言ってるもんだからな やらないっていう風に今 降りてきた 毎日かけるわ バロやりますかバロやりますか サブスクどうやって抜けれますか 抜け方がわからないです 絶対教えねえ 教えんじゃねえぞみんな サブスクの抜け方 絶対教えねえからな お前死ぬまで俺に課金しろ 俺教えないと決めてんだ ニコニコ方式で 一生抜けれないんだ もう無理だろうから他のところ行くだろうけど 本人のやり気なら 質は認めますよ 当選する見込みはあるでしょうか いや無理でしょゼロパーセントだよ 改造ドア やっぱミドには浮かねえんだな それをすべてオープンチャットで実況中継されてた もっとさ質のいい女だけだよ 昔のミドリさんもさ ニコ生の女王だとかさ AVの企画単体女優とかさ いい女大好きだよ なんでどんどんどんどん 抱く女が 夢がねえよ マリニアンとかさ 以前相談させていただいた 広場恐怖症の女妊婦です お前もうそれで覚えてるわ 旦那のことが好きすぎて 携帯を隠れて見てしまいます 見て何回もショックを受けます でも見るのをやめられませんどうしたらいいでしょうか 俺さ人の携帯 勝手に見たことないから分かんないんだけどさ もうそれって直んないでしょ正直 直んなくない 俺マジで どんなに愛した女でも携帯見たことないからな ポケモン? ポケモンじゃない 人のポケモン ごめん俺お前のことポケモンだと思ってないからな 人の携帯 見るのはやっぱね しない以外ないよね でも人間の欲望ってさ 15秒しか続かないって言うじゃん 薬物以外 うわ旦那の携帯見たいって数えて 思ったら15秒間数えてみたらいいんじゃないか 人の携帯見ない方が ほんと見ていいことひとつもないからね 人の 物を取ったら泥棒って言おうとしたら 人のポケモンで言っちゃったんだよな 通帳見られて振られたぞ 自分の通帳ってこと? 女の子って マジで携帯見るよね あれなんで女の子って携帯見るのあんなに いいことひとつもなくない 俺携帯にパスワードかけてる しかも携帯のパスワードと LINEのパスワードが別だから俺 なんか 二重でロックかかってるわ 俺もうちっちゃい頃から 一回も見たことないほんとに なんか喧嘩になって 自分の携帯 見られて喧嘩になって じゃあお前の携帯見せろよみたいな 売り言葉に買い言葉で見たことあるけど
